date,drug_category,actual_sales,p10_demand,p50_demand,p90_demand,uncertainty_band,safety_stock,reorder_point,target_stock_lvl,simulated_inventory,stockout_risk,overstock_risk,replenishment_recommendation,recommended_order_qty,order_trigger
2019-06-20,N05B,9.0,2.89,7.08,17.23,14.34,17.58,38.82,69.27,55.69,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-06-21,N05B,8.0,2.96,7.15,18.14,15.18,19.04,40.49,73.46,53.69,0,0,INCREASE REPLENISHMENT,12.0,PROACTIVE (Forward Shortfall)
2019-06-22,N05B,11.0,2.71,5.86,19.98,17.27,24.46,42.04,84.4,53.69,0,0,INCREASE REPLENISHMENT,19.0,PROACTIVE (Forward Shortfall)
2019-06-23,N05B,1.0,2.57,5.45,17.1,14.53,20.18,36.53,71.48,42.69,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-06-24,N05B,9.0,2.99,6.98,15.66,12.67,15.03,35.97,62.01,53.69,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-06-25,N05B,10.0,3.02,6.97,15.38,12.36,14.57,35.48,60.71,63.69,0,1,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-06-26,N05B,5.0,3.17,7.76,16.47,13.3,15.09,38.37,64.5,53.69,0,0,INCREASE REPLENISHMENT,11.0,PROACTIVE (Forward Shortfall)
2019-06-27,N05B,5.0,3.01,6.67,16.22,13.21,16.54,36.55,65.2,48.69,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2019-06-28,N05B,5.0,2.93,6.58,15.66,12.73,15.73,35.47,62.71,43.69,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2019-06-29,N05B,2.0,2.65,5.94,15.85,13.2,17.16,34.98,64.71,49.69,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2019-06-30,N05B,5.0,2.0,4.09,15.94,13.94,20.52,32.79,68.34,53.69,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2019-07-01,N05B,7.0,2.86,7.12,15.82,12.96,15.07,36.43,62.53,51.69,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-07-02,N05B,9.0,3.06,7.43,16.91,13.85,16.42,38.71,67.15,51.69,0,0,INCREASE REPLENISHMENT,11.0,PROACTIVE (Forward Shortfall)
2019-07-03,N05B,9.0,2.98,7.15,16.85,13.87,16.8,38.25,67.35,47.69,0,0,INCREASE REPLENISHMENT,9.0,PROACTIVE (Forward Shortfall)
2019-07-04,N05B,7.0,2.9,6.55,16.78,13.88,17.72,37.37,68.06,38.69,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2019-07-05,N05B,11.0,2.88,7.18,15.93,13.05,15.16,36.7,62.95,42.69,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2019-07-06,N05B,2.0,2.51,6.11,16.37,13.86,17.77,36.1,66.88,40.69,0,0,INCREASE REPLENISHMENT,15.0,PROACTIVE (Forward Shortfall)
2019-07-07,N05B,2.0,2.4,5.09,17.75,15.35,21.93,37.2,75.18,48.69,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2019-07-08,N05B,9.2,2.95,6.57,17.61,14.66,19.12,38.83,71.95,48.69,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-07-09,N05B,12.0,3.2,7.44,17.49,14.29,17.41,39.73,69.88,54.49,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2019-07-10,N05B,10.2,3.24,7.44,19.77,16.53,21.36,43.68,80.67,52.49,0,0,INCREASE REPLENISHMENT,23.0,PROACTIVE (Forward Shortfall)
2019-07-11,N05B,7.0,3.03,6.76,18.95,15.92,21.11,41.39,77.96,42.29,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2019-07-12,N05B,7.2,3.05,7.42,18.62,15.57,19.4,41.66,75.26,41.29,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2019-07-13,N05B,5.0,2.59,5.4,18.23,15.64,22.22,38.42,76.91,57.09,0,0,INCREASE REPLENISHMENT,9.0,PROACTIVE (Forward Shortfall)
2019-07-14,N05B,3.0,2.54,5.06,18.02,15.48,22.45,37.63,76.51,59.09,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2019-07-15,N05B,6.0,3.09,6.55,19.09,16.0,21.72,41.37,78.99,60.09,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2019-07-16,N05B,7.0,3.24,7.55,17.93,14.69,17.98,40.63,71.77,63.09,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-07-17,N05B,7.0,3.25,7.21,18.13,14.88,18.91,40.54,73.3,61.09,0,0,INCREASE REPLENISHMENT,8.0,PROACTIVE (Forward Shortfall)
2019-07-18,N05B,11.0,3.05,6.76,18.03,14.98,19.52,39.8,73.61,59.09,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2019-07-19,N05B,15.0,3.15,7.6,16.97,13.82,16.23,39.03,67.14,48.09,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2019-07-20,N05B,4.0,2.58,6.05,18.77,16.19,22.03,40.18,78.34,41.09,0,0,INCREASE REPLENISHMENT,26.0,PROACTIVE (Forward Shortfall)
2019-07-21,N05B,5.0,2.54,5.13,18.01,15.47,22.31,37.7,76.34,44.09,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2019-07-22,N05B,10.0,3.1,6.76,18.88,15.78,20.99,41.27,77.63,44.09,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2019-07-23,N05B,11.0,3.25,7.12,18.48,15.23,19.68,41.04,75.12,60.09,0,0,INCREASE REPLENISHMENT,8.0,PROACTIVE (Forward Shortfall)
2019-07-24,N05B,19.0,3.25,7.32,18.69,15.44,19.69,41.65,75.76,51.09,0,0,INCREASE REPLENISHMENT,11.0,PROACTIVE (Forward Shortfall)
2019-07-25,N05B,9.0,3.09,7.22,19.72,16.63,21.65,43.31,80.81,38.09,1,0,INCREASE REPLENISHMENT,24.0,REACTIVE (Below ROP)
2019-07-26,N05B,12.0,3.09,7.15,20.11,17.02,22.45,43.9,82.78,37.09,1,0,INCREASE REPLENISHMENT,11.0,REACTIVE (Below ROP)
2019-07-27,N05B,6.0,2.6,6.02,19.23,16.63,22.88,40.94,80.57,36.09,1,0,INCREASE REPLENISHMENT,10.0,REACTIVE (Below ROP)
2019-07-28,N05B,3.0,2.63,5.92,20.07,17.44,24.51,42.27,84.72,54.09,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2019-07-29,N05B,12.0,3.1,6.6,19.73,16.63,22.74,42.54,81.93,62.09,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-07-30,N05B,9.0,3.2,7.53,19.71,16.51,21.1,43.69,80.23,60.09,0,0,INCREASE REPLENISHMENT,11.0,PROACTIVE (Forward Shortfall)
2019-07-31,N05B,4.0,3.2,7.66,19.86,16.66,21.13,44.11,80.71,61.09,0,0,INCREASE REPLENISHMENT,9.0,PROACTIVE (Forward Shortfall)
2019-08-01,N05B,6.0,3.11,6.91,18.86,15.75,20.7,41.43,77.28,57.09,0,0,INCREASE REPLENISHMENT,1.0,PROACTIVE (Forward Shortfall)
2019-08-02,N05B,7.0,3.12,7.01,18.28,15.16,19.52,40.55,74.36,62.09,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2019-08-03,N05B,6.0,2.73,5.44,17.75,15.02,21.32,37.64,74.57,64.09,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2019-08-04,N05B,10.0,2.54,4.98,17.64,15.1,21.93,36.87,74.85,59.09,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2019-08-05,N05B,7.0,3.15,6.78,19.1,15.95,21.34,41.68,78.64,52.09,0,0,INCREASE REPLENISHMENT,14.0,PROACTIVE (Forward Shortfall)
2019-08-06,N05B,4.0,3.25,7.1,18.68,15.43,20.06,41.36,76.1,52.09,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2019-08-07,N05B,7.0,3.05,7.58,17.96,14.91,17.98,40.72,71.86,54.09,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-08-08,N05B,10.0,3.11,6.74,18.31,15.2,20.04,40.26,74.97,61.09,0,0,INCREASE REPLENISHMENT,9.0,PROACTIVE (Forward Shortfall)
2019-08-09,N05B,13.0,3.16,6.97,18.44,15.28,19.87,40.78,75.19,56.09,0,0,INCREASE REPLENISHMENT,11.0,PROACTIVE (Forward Shortfall)
2019-08-10,N05B,11.0,2.76,6.58,18.41,15.65,20.49,40.23,75.72,43.09,0,0,INCREASE REPLENISHMENT,13.0,PROACTIVE (Forward Shortfall)
2019-08-11,N05B,5.0,2.72,5.87,19.04,16.32,22.81,40.42,79.93,41.09,0,0,INCREASE REPLENISHMENT,15.0,PROACTIVE (Forward Shortfall)
2019-08-12,N05B,11.0,3.14,7.31,19.02,15.88,20.28,42.21,77.34,47.09,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2019-08-13,N05B,3.0,2.98,7.48,18.57,15.59,19.21,41.65,74.92,49.09,0,0,INCREASE REPLENISHMENT,8.0,PROACTIVE (Forward Shortfall)
2019-08-14,N05B,6.0,3.28,7.45,19.51,16.23,20.89,43.24,79.42,61.09,0,0,INCREASE REPLENISHMENT,8.0,PROACTIVE (Forward Shortfall)
2019-08-15,N05B,9.0,3.15,7.02,18.87,15.72,20.52,41.58,77.13,58.09,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2019-08-16,N05B,15.0,3.15,6.96,18.82,15.67,20.54,41.42,77.0,57.09,0,0,INCREASE REPLENISHMENT,8.0,PROACTIVE (Forward Shortfall)
2019-08-17,N05B,5.0,2.71,6.44,19.4,16.69,22.45,41.77,80.65,50.09,0,0,INCREASE REPLENISHMENT,19.0,PROACTIVE (Forward Shortfall)
2019-08-18,N05B,4.0,2.55,5.66,18.43,15.88,22.12,39.1,77.41,49.09,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2019-08-19,N05B,11.0,3.08,6.53,19.31,16.23,22.14,41.73,80.07,53.09,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2019-08-20,N05B,8.0,3.04,7.45,18.8,15.76,19.66,42.01,76.06,61.09,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2019-08-21,N05B,10.0,3.28,8.5,18.13,14.85,16.68,42.18,71.07,55.09,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2019-08-22,N05B,8.0,3.13,7.21,19.11,15.98,20.61,42.24,77.94,51.09,0,0,INCREASE REPLENISHMENT,17.0,PROACTIVE (Forward Shortfall)
2019-08-23,N05B,11.0,3.16,7.63,19.21,16.05,20.06,42.95,77.69,50.09,0,0,INCREASE REPLENISHMENT,8.0,PROACTIVE (Forward Shortfall)
2019-08-24,N05B,9.0,2.61,6.57,16.84,14.23,17.79,37.5,68.31,42.09,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2019-08-25,N05B,4.0,2.56,5.77,17.85,15.29,20.92,38.23,74.47,50.09,0,0,INCREASE REPLENISHMENT,15.0,PROACTIVE (Forward Shortfall)
2019-08-26,N05B,11.0,3.12,7.04,18.26,15.14,19.43,40.55,74.21,54.09,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2019-08-27,N05B,3.0,3.29,7.44,18.37,15.08,18.93,41.25,74.04,45.09,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2019-08-28,N05B,6.0,3.22,6.94,19.55,16.33,21.84,42.66,80.49,57.09,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2019-08-29,N05B,9.0,3.1,6.81,18.34,15.24,19.97,40.4,74.99,55.09,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-08-30,N05B,3.0,3.14,6.84,18.38,15.24,19.99,40.51,75.13,56.09,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2019-08-31,N05B,5.0,2.67,5.42,17.87,15.2,21.56,37.82,75.17,63.09,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2019-09-01,N05B,8.2,2.3,4.7,17.24,14.94,21.72,35.82,73.44,58.09,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2019-09-02,N05B,7.0,3.07,6.89,18.48,15.41,20.07,40.74,75.51,59.89,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2019-09-03,N05B,8.0,3.07,7.33,16.95,13.88,16.66,38.65,67.51,55.89,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-09-04,N05B,7.0,3.29,7.13,17.16,13.87,17.37,38.76,68.85,50.89,0,0,INCREASE REPLENISHMENT,8.0,PROACTIVE (Forward Shortfall)
2019-09-05,N05B,1.0,3.13,6.79,17.83,14.7,19.12,39.49,72.61,53.89,0,0,INCREASE REPLENISHMENT,11.0,PROACTIVE (Forward Shortfall)
2019-09-06,N05B,7.0,2.75,6.75,16.96,14.21,17.68,37.93,68.56,52.89,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-09-07,N05B,14.0,2.28,5.82,13.48,11.2,13.27,30.73,53.71,53.89,0,1,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-09-08,N05B,7.0,2.64,5.53,18.31,15.67,22.14,38.73,77.07,50.89,0,0,INCREASE REPLENISHMENT,27.0,PROACTIVE (Forward Shortfall)
2019-09-09,N05B,4.0,3.03,6.97,18.31,15.28,19.64,40.55,74.57,43.89,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2019-09-10,N05B,17.0,2.94,6.56,18.53,15.59,20.73,40.41,76.32,39.89,1,0,INCREASE REPLENISHMENT,6.0,REACTIVE (Below ROP)
2019-09-11,N05B,5.0,3.03,7.27,20.37,17.34,22.69,44.5,83.8,49.89,0,0,INCREASE REPLENISHMENT,24.0,PROACTIVE (Forward Shortfall)
2019-09-12,N05B,11.2,2.87,6.7,20.04,17.17,23.11,43.21,83.23,48.89,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2019-09-13,N05B,12.0,3.02,6.72,18.45,15.43,20.32,40.48,75.67,43.69,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2019-09-14,N05B,12.0,2.63,6.15,20.07,17.44,24.11,42.56,84.32,55.69,0,0,INCREASE REPLENISHMENT,21.0,PROACTIVE (Forward Shortfall)
2019-09-15,N05B,6.0,2.64,5.78,19.06,16.42,23.0,40.34,80.18,48.69,0,0,INCREASE REPLENISHMENT,8.0,PROACTIVE (Forward Shortfall)
2019-09-16,N05B,5.0,2.87,7.9,19.36,16.49,19.85,43.55,77.93,45.69,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2019-09-17,N05B,8.2,3.04,7.79,18.88,15.84,19.21,42.58,75.85,61.69,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2019-09-18,N05B,4.0,3.03,7.7,18.42,15.39,18.57,41.67,73.83,61.49,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2019-09-19,N05B,5.0,3.04,6.62,18.67,15.63,20.87,40.73,76.88,61.49,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2019-09-20,N05B,3.0,3.07,7.26,17.86,14.79,18.36,40.14,71.94,59.49,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-09-21,N05B,3.0,2.48,6.06,16.55,14.07,18.17,36.35,67.82,62.49,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-09-22,N05B,3.0,2.29,5.16,16.64,14.35,19.88,35.36,69.8,66.49,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2019-09-23,N05B,6.0,2.83,6.42,19.21,16.38,22.15,41.41,79.78,63.49,0,0,INCREASE REPLENISHMENT,13.0,PROACTIVE (Forward Shortfall)
2019-09-24,N05B,12.0,3.08,7.54,17.43,14.35,17.13,39.75,69.42,57.49,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-09-25,N05B,14.0,2.99,7.29,19.02,16.03,20.32,42.19,77.38,49.49,0,0,INCREASE REPLENISHMENT,15.0,PROACTIVE (Forward Shortfall)
2019-09-26,N05B,13.0,2.91,6.82,18.76,15.85,20.68,41.14,76.96,48.49,0,0,INCREASE REPLENISHMENT,14.0,PROACTIVE (Forward Shortfall)
2019-09-27,N05B,4.0,2.89,7.22,19.4,16.51,21.1,42.76,79.3,35.49,1,0,INCREASE REPLENISHMENT,15.0,REACTIVE (Below ROP)
2019-09-28,N05B,6.2,2.5,5.97,18.4,15.9,21.53,39.44,76.73,46.49,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2019-09-29,N05B,6.0,2.53,5.24,16.35,13.82,19.24,34.96,68.29,54.29,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-09-30,N05B,9.0,3.1,6.82,17.01,13.91,17.65,38.11,68.68,63.29,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2019-10-01,N05B,15.0,3.2,6.98,16.8,13.6,17.01,37.95,67.41,56.29,0,0,INCREASE REPLENISHMENT,8.0,PROACTIVE (Forward Shortfall)
2019-10-02,N05B,9.0,3.16,7.62,18.43,15.27,18.72,41.58,74.01,41.29,1,0,INCREASE REPLENISHMENT,21.0,REACTIVE (Below ROP)
2019-10-03,N05B,10.0,3.02,7.26,17.17,14.15,17.16,38.94,68.67,36.29,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2019-10-04,N05B,13.0,2.95,7.01,18.26,15.31,19.49,40.52,74.27,34.29,1,0,INCREASE REPLENISHMENT,15.0,REACTIVE (Below ROP)
2019-10-05,N05B,7.0,2.8,7.2,18.44,15.64,19.47,41.07,74.79,42.29,0,0,INCREASE REPLENISHMENT,14.0,PROACTIVE (Forward Shortfall)
2019-10-06,N05B,6.0,2.76,6.2,18.53,15.77,21.36,39.96,76.95,39.29,1,0,INCREASE REPLENISHMENT,9.0,REACTIVE (Below ROP)
2019-10-07,N05B,6.0,3.17,7.75,17.37,14.2,16.66,39.91,68.77,48.29,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-10-08,N05B,20.0,3.38,8.39,17.9,14.52,16.47,41.64,70.17,56.29,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-01-01,N05B,,3.65,7.88,15.79,12.14,13.7,37.34,61.07,45.29,0,0,INCREASE REPLENISHMENT,11.0,PROACTIVE (Forward Shortfall)
2020-01-02,N05B,,3.57,7.62,15.31,11.74,13.32,36.18,59.25,37.41,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2020-01-03,N05B,,3.82,9.17,15.0,11.18,10.1,37.61,55.1,34.79,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-01-04,N05B,,3.81,8.11,12.28,8.47,7.22,31.55,44.06,36.62,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-01-05,N05B,,3.31,7.09,10.92,7.61,6.63,27.9,39.39,34.51,0,0,INCREASE REPLENISHMENT,1.0,PROACTIVE (Forward Shortfall)
2020-01-06,N05B,,3.99,8.8,14.8,10.81,10.39,36.79,54.79,31.42,1,0,INCREASE REPLENISHMENT,23.0,REACTIVE (Below ROP)
2020-01-07,N05B,,4.28,9.42,15.01,10.73,9.68,37.94,54.71,22.62,1,0,INCREASE REPLENISHMENT,9.0,REACTIVE (Below ROP)
2020-01-08,N05B,,4.06,8.84,15.44,11.38,11.43,37.95,57.75,14.2,1,0,INCREASE REPLENISHMENT,12.0,REACTIVE (Below ROP)
2020-01-09,N05B,,3.79,8.68,15.19,11.4,11.28,37.32,56.85,28.36,1,0,INCREASE REPLENISHMENT,8.0,REACTIVE (Below ROP)
2020-01-10,N05B,,3.81,9.0,15.12,11.31,10.6,37.6,55.96,28.68,1,0,INCREASE REPLENISHMENT,8.0,REACTIVE (Below ROP)
2020-01-11,N05B,,3.9,7.79,12.41,8.51,8.0,31.37,45.23,31.68,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-01-12,N05B,,3.69,7.04,11.44,7.75,7.62,28.74,41.94,31.89,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2020-01-13,N05B,,3.72,8.71,15.58,11.86,11.9,38.03,58.64,32.85,1,0,INCREASE REPLENISHMENT,23.0,REACTIVE (Below ROP)
2020-01-14,N05B,,3.65,9.35,16.01,12.36,11.54,39.59,59.57,24.14,1,0,INCREASE REPLENISHMENT,10.0,REACTIVE (Below ROP)
2020-01-15,N05B,,4.21,9.83,15.97,11.76,10.63,40.12,58.54,17.79,1,0,INCREASE REPLENISHMENT,8.0,REACTIVE (Below ROP)
2020-01-16,N05B,,3.83,9.32,15.35,11.52,10.44,38.4,56.49,30.96,1,0,INCREASE REPLENISHMENT,8.0,REACTIVE (Below ROP)
2020-01-17,N05B,,3.8,9.36,15.59,11.79,10.79,38.87,57.56,31.64,1,0,INCREASE REPLENISHMENT,10.0,REACTIVE (Below ROP)
2020-01-18,N05B,,3.86,8.5,12.86,9.0,7.55,33.05,46.13,30.28,1,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-01-19,N05B,,3.47,7.02,11.6,8.13,7.93,28.99,42.73,29.78,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2020-01-20,N05B,,3.81,8.98,15.71,11.9,11.66,38.6,58.79,32.76,1,0,INCREASE REPLENISHMENT,24.0,REACTIVE (Below ROP)
2020-01-21,N05B,,3.84,9.4,15.61,11.77,10.76,38.96,57.59,23.78,1,0,INCREASE REPLENISHMENT,7.0,REACTIVE (Below ROP)
2020-01-22,N05B,,4.14,9.68,15.91,11.77,10.79,39.83,58.52,17.38,1,0,INCREASE REPLENISHMENT,11.0,REACTIVE (Below ROP)
2020-01-23,N05B,,3.83,9.0,15.5,11.67,11.26,38.26,57.76,31.7,1,0,INCREASE REPLENISHMENT,9.0,REACTIVE (Below ROP)
2020-01-24,N05B,,3.85,9.32,15.54,11.69,10.77,38.73,57.39,29.7,1,0,INCREASE REPLENISHMENT,8.0,REACTIVE (Below ROP)
2020-01-25,N05B,,3.87,8.44,12.82,8.95,7.59,32.91,46.05,31.38,1,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-01-26,N05B,,3.39,6.92,11.51,8.12,7.95,28.71,42.48,31.94,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2020-01-27,N05B,,3.68,8.78,15.51,11.83,11.66,38.0,58.19,33.02,1,0,INCREASE REPLENISHMENT,23.0,REACTIVE (Below ROP)
2020-01-28,N05B,,3.86,9.4,16.01,12.15,11.45,39.65,59.48,24.24,1,0,INCREASE REPLENISHMENT,10.0,REACTIVE (Below ROP)
2020-01-29,N05B,,4.27,9.84,16.16,11.89,10.95,40.47,59.43,17.84,1,0,INCREASE REPLENISHMENT,9.0,REACTIVE (Below ROP)
2020-01-30,N05B,,3.87,9.09,15.59,11.72,11.26,38.53,58.03,31.0,1,0,INCREASE REPLENISHMENT,9.0,REACTIVE (Below ROP)
2020-01-31,N05B,,3.83,9.07,15.51,11.68,11.15,38.36,57.68,31.91,1,0,INCREASE REPLENISHMENT,8.0,REACTIVE (Below ROP)
2020-02-01,N05B,,3.89,8.78,12.55,8.66,6.53,32.87,44.18,31.84,1,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-02-02,N05B,,3.3,6.23,11.02,7.72,8.3,26.99,41.36,32.06,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2020-02-03,N05B,,3.88,9.53,15.8,11.92,10.86,39.45,58.26,33.83,1,0,INCREASE REPLENISHMENT,23.0,REACTIVE (Below ROP)
2020-02-04,N05B,,3.99,9.54,15.93,11.94,11.07,39.69,58.86,24.3,1,0,INCREASE REPLENISHMENT,10.0,REACTIVE (Below ROP)
2020-02-05,N05B,,4.29,10.0,15.89,11.6,10.2,40.2,57.87,16.76,1,0,INCREASE REPLENISHMENT,9.0,REACTIVE (Below ROP)
2020-02-06,N05B,,3.81,9.22,15.55,11.74,10.96,38.62,57.61,29.76,1,0,INCREASE REPLENISHMENT,9.0,REACTIVE (Below ROP)
2020-02-07,N05B,,3.88,9.2,15.49,11.61,10.89,38.49,57.36,30.54,1,0,INCREASE REPLENISHMENT,9.0,REACTIVE (Below ROP)
2020-02-08,N05B,,3.9,8.66,12.42,8.52,6.51,32.49,43.77,30.34,1,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-02-09,N05B,,3.25,6.07,10.84,7.59,8.26,26.47,40.78,30.68,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2020-02-10,N05B,,3.71,9.19,15.7,11.99,11.28,38.85,58.38,33.61,1,0,INCREASE REPLENISHMENT,23.0,REACTIVE (Below ROP)
2020-02-11,N05B,,3.72,9.22,15.88,12.16,11.54,39.2,59.18,24.42,1,0,INCREASE REPLENISHMENT,10.0,REACTIVE (Below ROP)
2020-02-12,N05B,,4.09,9.85,15.98,11.89,10.62,40.17,58.56,17.2,1,0,INCREASE REPLENISHMENT,9.0,REACTIVE (Below ROP)
2020-02-13,N05B,,3.7,9.2,15.44,11.74,10.81,38.41,57.13,30.35,1,0,INCREASE REPLENISHMENT,8.0,REACTIVE (Below ROP)
2020-02-14,N05B,,3.75,9.22,15.47,11.72,10.83,38.49,57.24,31.15,1,0,INCREASE REPLENISHMENT,10.0,REACTIVE (Below ROP)
2020-02-15,N05B,,3.8,8.81,12.54,8.74,6.46,32.89,44.08,30.93,1,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-02-16,N05B,,3.12,6.27,11.04,7.92,8.26,27.07,41.38,30.12,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2020-02-17,N05B,,3.89,9.52,15.68,11.79,10.67,39.23,57.71,33.85,1,0,INCREASE REPLENISHMENT,22.0,REACTIVE (Below ROP)
